aislib,0.5.2,aislib,central-proxy,https://repository.sonatype.org/service/local/artifact/maven/redirect?r=central-proxy&g=aislib&a=aislib&v=0.5.2&e=pom, ,
aislib,0.6,net.sf.aislib,central-proxy,https://repository.sonatype.org/service/local/artifact/maven/redirect?r=central-proxy&g=net.sf.aislib&a=aislib&v=0.6&e=pom, ,
